,IMDB ID,Rotten Tomatoes ID,Title,Action & Adventure,Animation,Art House & International,Classics,Comedy,Cult Movies,Documentary,Drama,Horror,Kids & Family,Musical & Performing Arts,Mystery & Suspense,Romance,Science Fiction & Fantasy,Special Interest,Television,Western,Critics Score,Audience Score,Audience Rating,Critics Rating,runtime,year,mpaa_rating,actor1,character1,actor2,character2,actor3,character3,actor4,character4,actor5,character5,Budget,Gross,IMDB ID.1,Oscar Wins,Oscar Nominations,number,num_missing,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,length
4,0120188,13042,Three Kings,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,77,Upright,Certified Fresh,115.0,1999,R,George Clooney,Major Archie Gates,Mark Wahlberg,Sergeant Troy Barlow,Ice Cube,Chief Elgin,Spike Jonze,Conrad Vig,Nora Dunn,Adriana Cruz,48000000.0,60652036.0,120188,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997072879330944,0.0,0.0,0.0,0.0,0.0,3347.0
3,0179626,14582,15 Minutes,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,33,38,Spilled,Rotten,110.0,2001,R,Robert De Niro,Eddie Flemming,Edward Burns,Jordy Warsaw,Kelsey Grammer,Robert Hawkins,Avery Brooks,Leon Jackson,Melina Kanakaredes,Nicolette,42000000.0,24375436.0,179626,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01939143206654088,0.0,0.0,0.3801283325023361,0.0,0.0,0.0,0.0,0.0,0.0,0.02312981662613019,0.21934480563204356,0.08952635606557237,0.015849868701263377,0.0,0.0,0.0,0.06476411027661513,0.0874930773704818,0.0,0.0,0.0,0.03945438556136552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727843425335264,0.0,0.0,0.0,0.0,0.018213700080734335,0.0,0.0,0.0,2989.0
2,0146309,10441,Thirteen Days,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,80,Upright,Certified Fresh,145.0,2000,PG-13,Kevin Costner,Kenneth P. O'Donnell,Bruce Greenwood,John F. Kennedy,Steven Culp,Robert F. Kennedy,Dylan Baker,Robert McNamara,Michael Fairman,Adlai Stevenson,80000000.0,34566746.0,146309,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08421254082545668,0.04759274859929091,0.0,0.13892196267664864,0.04049247684512798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13688563479409024,0.0,0.0,0.0,0.0,0.0,0.33554780050061556,0.0,0.0,0.0,0.0,0.13692979673056752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441685031853477,0.0,0.0,0.0,4354.0
393,0072431,12052,Young Frankenstein,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,94,93,Upright,Certified Fresh,108.0,1974,PG,Gene Wilder,Dr. Frederick Frankenstein,Peter Boyle,Monster,Marty Feldman,Igor,Teri Garr,Inga,Madeline Kahn,Elizabeth,2800000.0,86300000.0,72431,0,2,,1,0.0,0.0,0.0,0.0,0.04005564117216842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10927842314826758,0.0,0.0,0.0,0.0,0.20642718574783825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072495488703521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014024827441914536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0
8,0078748,13492,Alien,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97,94,Upright,Certified Fresh,117.0,1979,R,Tom Skerritt,Dallas,Sigourney Weaver,Ellen Ripley,Veronica Cartwright,Lambert,Yaphet Kotto,Parker,Harry Dean Stanton,Brett,11000000.0,80930630.0,78748,1,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21954527980377697,0.0,0.1144571617786856,0.021731774249075183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396898854866635,0.0,0.0,0.0,0.0,0.0,0.0,0.026452767226656532,0.0,0.0,0.0,0.0,0.36669892101174656,0.0,0.0,0.0,2547.0
19,0112401,14056,Assassins,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,45,Spilled,Rotten,105.0,1995,R,Sylvester Stallone,Robert Rath,Antonio Banderas,Miguel Bain,Julianne Moore,Electra,Anatoly Davydov,Nikolai,Axel Anderson,Bank President,50000000.0,30306268.0,112401,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997161228035177,0.0,0.0,0.0,0.0,0.0,0.0,0.16689510380696423,0.20832550095755462,0.0,0.0,0.0,0.0,0.0,0.015370122757071572,0.13321043795355175,0.0,0.0,0.0,0.0,0.01002923136559084,0.0,0.0,0.0,0.0,0.0,0.0,0.013694623982366897,0.0,0.0,0.0,0.0,0.14558312363178155,0.0,0.0,0.0,2763.0
20,0118655,10711,Austin Powers: International Man of Mystery,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,70,78,Upright,Fresh,90.0,1997,PG-13,Mike Myers,Austin Powers,Elizabeth Hurley,Vanessa Kensington,Michael York,Basil Exposition,Mimi Rogers,Mrs. Kensington,Robert Wagner,Number Two,17000000.0,53868030.0,118655,0,0,,1,0.0,0.0,0.0,0.0,0.14515453604791495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260211729309954,0.0,0.0,0.0,0.0,0.03255107373845236,0.0,0.024718167629928976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945221115843991,0.0,0.0,0.0,0.0,0.019747246056943942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398282548387472,0.0,0.0,0.0,2737.0
21,0118661,11645,The Avengers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,Spilled,Rotten,90.0,1998,PG-13,Ralph Fiennes,John Steed,Uma Thurman,Emma Peel,Sean Connery,Sir August de Wynter,Patrick Macnee,Invisible Jones,Jim Broadbent,Mother,60000000.0,23322832.0,118661,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158809134995499,0.0,0.0,0.0,0.0,0.059199300760612035,0.0,0.2703914035459464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396377112197777,0.0,0.0,0.0,0.0,0.08906834657061524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08376115930334459,0.0,0.0,0.0,3417.0
39,0071315,12883,Chinatown,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,98,93,Upright,Certified Fresh,130.0,1974,R,Jack Nicholson,J.J. Gittes,Faye Dunaway,Evelyn Mulwray,John Huston,Noah Cross,Perry Lopez,Escobar,John Hillerman,Yelburton,6000000.0,30000000.0,71315,1,10,,1,0.0,0.0,0.0,0.4246485884374591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344700627556785,0.0,0.0,0.0,0.0,0.0,0.0,0.019801283336329606,0.054905117477136126,0.0,0.0,0.0,0.0,0.0,0.0,0.16429461440907236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.0
38,0209958,13516,The Cell,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,45,57,Spilled,Rotten,106.0,2000,R,Jennifer Lopez,Catherine Deane,Vince Vaughn,Agent Peter Novak,Vincent D'Onofrio,Carl Stargher,Jake Weber,Agent Gordon Ramsey,Dylan Baker,Henry West,33000000.0,61280963.0,209958,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09538657475199226,0.0,0.0,0.0,0.0,0.0,0.0,0.10730932455118605,0.02263071098153251,0.0,0.0,0.0,0.0,0.0,0.05861048920270942,0.5148046225662218,0.0,0.0,0.0,0.0,0.010367122224579781,0.0,0.0,0.0,0.0,0.0,0.0,0.019792432827168097,0.0,0.0,0.0,0.0,0.17082792985785972,0.0,0.0,0.0,3101.0
37,0112641,13456,Casino,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,93,Upright,Certified Fresh,182.0,1995,R,Robert De Niro,Sam (Ace) Rothstein,Sharon Stone,Ginger McKenna,Joe Pesci,Nicky Santoro,James Woods,Lester Diamond,Don Rickles,Billy Sherbert,52000000.0,42438300.0,112641,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799834162297053,0.0,0.0,0.0,0.0,0.0,0.0,0.010405535147100835,0.0759910474262052,0.0,0.0,0.0,0.0,0.5796473883867571,0.0,0.027325474790949416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177404373543052,5352.0
36,0103893,10857,Buffy the Vampire Slayer,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33,43,Spilled,Rotten,98.0,1992,PG-13,Kristy Swanson,Buffy,Donald Sutherland,Merrick,Rutger Hauer,Lothos,Paul Reubens,Amilyn,Luke Perry,Pike,7000000.0,16624456.0,103893,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084091679099533,0.0,0.0,0.0,0.0,0.0,0.0,0.5568833333504486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021296086115853194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.0
35,0092699,13349,Broadcast News,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,98,79,Upright,Certified Fresh,132.0,1987,R,William Hurt,Tom Grunick,Albert Brooks,Aaron Altman,Holly Hunter,Jane Craig,Robert Prosky,Ernie Merriman,Lois Chiles,Jennifer Mack,20000000.0,51249404.0,92699,0,7,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027669476086067343,0.0,0.5512460472093832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412892619118689,0.0,0.0,0.0,0.02206149309017149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13868932680487697,0.0,0.0,0.0,3337.0
34,0163988,16493,Bringing Out the Dead,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,71,71,Upright,Certified Fresh,118.0,1999,R,Nicolas Cage,Frank Pierce,Patricia Arquette,Mary Burke,John Goodman,Larry,Ving Rhames,Marcus,Tom Sizemore,Tom Wolls,32000000.0,16640210.0,163988,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023946468780827613,0.0,0.0,0.17942908685206732,0.0,0.0,0.0,0.0,0.015903680795485896,0.0,0.09639245265857702,0.34089603318162054,0.0,0.0,0.0,0.0,0.0,0.0,0.10924234925406319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10758715207178807,0.0,0.0,0.0,0.0,0.04454763045597829,0.0,0.0,0.0,0.06615358350710976,0.0,0.0,0.0,2469.0
390,0032138,9867,The Wizard of Oz,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,99,89,Upright,Certified Fresh,101.0,1939,G,Judy Garland,Dorothy Gale,Frank Morgan,Prof. Marvel,Ray Bolger,Hunk,Bert Lahr,The Cowardly Lion,Jack Haley,Hickory,2777000.0,22202612.0,32138,2,4,,1,0.0,0.0,0.0,0.0,0.9997266387726641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.0
32,0221027,12923,Blow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,87,Upright,Rotten,123.0,2001,R,Johnny Depp,George Jung,Penelope Cruz,Mirtha Jung,Franka Potente,Barbara,Rachel Griffiths,Ermine Jung,Paul Reubens,Derek Foreal,30000000.0,52937130.0,221027,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153388655813023,0.0,0.0,0.3999915972260086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46011272574018725,0.04074002494558624,0.0,0.0,0.0,0.04208666305327745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0
31,0083658,12886,Blade Runner,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91,91,Upright,Certified Fresh,114.0,1982,R,Harrison Ford,Rick Deckard,Rutger Hauer,Roy Batty,Sean Young,Rachael,Edward James Olmos,Gaff,M. Emmet Walsh,Harry Bryant,28000000.0,32868943.0,83658,0,2,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092985447372254,0.0,0.0,0.0,0.0,0.0,0.0,0.09927023182495559,0.07928168731623257,0.017097103114208805,0.0,0.0,0.0,0.0,0.0,0.47050214119160094,0.0,0.0,0.0,0.0,0.0851073170490294,0.0,0.0,0.0,0.0,0.0,0.0,0.03066527868895176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0
30,0187738,13362,Blade II,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,68,Upright,Rotten,116.0,2002,R,Wesley Snipes,Blade,Kris Kristofferson,Whistler,Ron Perlman,Rienhard,Leonor Varela,Nyssa,Norman Reedus,Scud,54000000.0,81645152.0,187738,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04082083172154095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224898809403004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14526706624833247,0.0,0.0,0.0,0.0,0.03185583777265103,0.0,0.0,0.0,0.0,0.0,0.0,0.012657849158285574,0.0,0.0,0.0,0.0,0.14523117187740528,0.0,0.0,0.0,3843.0
29,0268995,10998,The Majestic,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,61,Upright,Rotten,150.0,2001,PG,Jim Carrey,Peter Appleton,Bob Balaban,Majority Counsel Elvin Clyde,Martin Landau,Harry Trimble,Gerry Black,Emmett Smith,Brent Briscoe,Sheriff Cecil Coleman,72000000.0,27807266.0,268995,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31295266465237864,0.010001089033748117,0.0,0.0,0.0,0.0,0.03144526554898735,0.0,0.029973701655795073,0.0,0.0,0.0,0.0,0.0,0.0,0.5070666320092022,0.0,0.0,0.0,0.07959513977342021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010890794284823547,0.0,0.0,0.0,3282.0
392,0120903,11206,X-Men,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,83,Upright,Certified Fresh,104.0,2000,PG-13,Hugh Jackman,Wolverine,Patrick Stewart,Prof. Charles Xavier,Ian McKellen,Magneto,Famke Janssen,Jean Grey,James Marsden,Cyclops,75000000.0,157299717.0,120903,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10389624421206474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598991929856082,0.0,0.0,0.0,0.0,0.08474239804835197,0.0,0.0,0.0,0.0,0.0,0.0,0.11686836525898284,0.0,0.0,0.0,0.0,0.13030021833742145,0.0,0.0,0.0,4077.0
26,0115641,10358,Beavis and Butt-Head Do America,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,70,Upright,Fresh,80.0,1996,PG-13,Mike Judge,Beavis,Cloris Leachman,Old Woman On Phone And Bus,Robert Stack,Agent Fleming,Eric Bogosian,Lieutenant At Strategic Air Command,Richard Linklater,Tour Bus Driver,12000000.0,63071133.0,115641,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956144674118567,0.0,0.0,0.0,0.0,0.0,2241.0
25,0103776,10598,Batman Returns,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,72,Upright,Certified Fresh,126.0,1992,PG-13,Michael Keaton,Batman / Bruce Wayne,Danny DeVito,The Penguin/Oswald Cobblepot,Michelle Pfeiffer,Catwoman/Selina Kyle,Christopher Walken,Max Shreck,Michael Gough,Alfred Pennyworth,80000000.0,162744850.0,103776,0,2,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12346942218076609,0.010435090446609913,0.0,0.0,0.0,0.0,0.0,0.5652953622857733,0.04538349658963376,0.0,0.0,0.0,0.0,0.0,0.0,0.24392866949229444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.0
24,0096895,10483,Batman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,84,Upright,Fresh,126.0,1989,PG-13,Michael Keaton,Batman/Bruce Wayne,Jack Nicholson,Joker/Jack Napier,Kim Basinger,Vicki Vale,Robert Wuhl,Alexander Knox,Pat Hingle,Commissioner Gordon,35000000.0,251188924.0,96895,1,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17017735346834392,0.0,0.0,0.0,0.0,0.0,0.0,0.45864169077030376,0.06080403632212296,0.0,0.0,0.0,0.0,0.012901706527358954,0.0,0.2342553777352804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549863380053249,0.0,0.0,0.0,3995.0
23,0103772,16318,Basic Instinct,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,54,64,Upright,Rotten,127.0,1992,R,Sharon Stone,Catherine Tramell,Michael Douglas,Detective Nick Curran,George Dzundza,Gus,Jeanne Tripplehorn,Dr. Beth Gardner,Denis Arndt,Lieutenant Walker,49000000.0,117727000.0,103772,0,2,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636582694762852,0.0,0.0,0.5175981281468288,0.0,0.0,0.0,0.0,0.0,0.0,0.04166513533387076,0.2188309157175399,0.022762872868513973,0.0,0.0,0.0,0.0,0.010690996655173026,0.05544948472492553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05012756291928817,0.0,0.0,0.046066789739090265,0.0,0.0,0.0,0.0,0.0,1853.0
22,0072684,11717,Barry Lyndon,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94,92,Upright,Certified Fresh,203.0,1975,PG,Ryan O'Neal,Redmond Barry (Barry Lyndon),Marisa Berenson,Lady Lyndon,Patrick Magee,The Chevalier,Hardy Kruger,Capt. Potzdorf,Steven Berkoff,Lord Ludd,11000000.0,20000000.0,72684,4,3,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048254368657889506,0.2699963607295091,0.0,0.043216663222540135,0.0,0.0,0.0,0.0,0.3201846588336063,0.012719252438163051,0.027504911202727318,0.0,0.0,0.0,0.0,0.0,0.010737084968110159,0.0,0.25621232249309445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.0
41,0109445,13148,Clerks,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,88,90,Upright,Certified Fresh,92.0,1994,R,Brian O'Halloran,Dante Hicks,Jeff Anderson,Randal,Marilyn Ghigliotti,Veronica,Lisa Spoonhauer,Caitlin Bree,Jason Mewes,Jay,230000.0,3151130.0,109445,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029491139369495635,0.0,0.0,0.6365922759815515,0.0,0.0,0.0,0.01406500196297773,0.0,0.0,0.0,0.11288081696573607,0.0,0.0,0.0,0.0,0.0,0.0,0.09281740219954297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084303548103381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.0
85,0099871,13210,Jacob's Ladder,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,70,86,Upright,Fresh,116.0,1990,R,Tim Robbins,Jacob Singer,Elizabeth Pena,Jezzie,Danny Aiello,Louis,Matt Craven,Michael,Pruitt Taylor Vince,Paul,25000000.0,26118851.0,99871,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718875531283575,0.0,0.0,0.0,0.0,0.0,0.0,0.30326938007696097,0.013093158183491627,0.0,0.017734779957883043,0.0,0.0,0.0,0.033258750690797936,0.4746453009071038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081652931430893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.0
77,0185371,13420,House on Haunted Hill,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,42,Spilled,Rotten,96.0,1999,R,Geoffrey Rush,Steven Price,Famke Janssen,Evelyn Price,Taye Diggs,Eddie,Peter Gallagher,Dr. Blackburn,Chris Kattan,Watson Prichett,19000000.0,40846082.0,185371,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089473037839582,0.0,0.0,0.0,0.0,0.0,0.0,0.17031475840299493,0.4023690681939868,0.0,0.0,0.0,0.0,0.0,0.0,0.25152589992877467,0.0,0.0,0.0,0.0,0.027495968262316355,0.0,0.0,0.0,0.0,0.0,0.0,0.05972974944949425,0.0,0.0,0.0,0.0,0.029084646881043303,0.0,0.0,0.0,2916.0
87,0102138,14984,JFK,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,84,89,Upright,Certified Fresh,189.0,1992,R,Kevin Costner,Jim Garrison,Sissy Spacek,Liz Garrison,Joe Pesci,David Ferrie,Tommy Lee Jones,Clay Shaw,Gary Oldman,Lee Harvey Oswald,40000000.0,70405498.0,102138,2,6,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10707742592768839,0.012507747842132827,0.0,0.18365688804595195,0.3456807724684877,0.0,0.0,0.0,0.0,0.0,0.0,0.04599256712810385,0.010278944912427259,0.0,0.0,0.0,0.0,0.0,0.2272139498984985,0.0,0.0,0.0,0.01322060352875141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021722705153790763,0.0,0.0,0.0,7758.0
116,0258000,13778,Panic Room,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,76,62,Upright,Certified Fresh,112.0,2002,R,Jodie Foster,Meg Altman,Forest Whitaker,Burnham,Dwight Yoakam,Raoul,Jared Leto,Junior,Kristen Stewart,Sarah Altman,48000000.0,95308367.0,258000,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888572970670606,0.0,0.0,0.0,0.0,0.0,0.0,0.2793109804223234,0.0422840723336388,0.010122712581087758,0.0,0.0,0.0,0.0,0.1037188369969804,0.02657722854222791,0.0,0.0,0.0,0.0,0.024561873761602182,0.0,0.0,0.0,0.0,0.0,0.0,0.16373596159996592,0.0,0.0,0.0,0.0,0.15118769637149604,0.0,0.0,0.0,2799.0
117,0187393,12954,The Patriot,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,81,Upright,Fresh,168.0,2000,R,Mel Gibson,Benjamin Martin,Heath Ledger,Gabriel Martin,Joely Richardson,Charlotte Selton,Jason Isaacs,Colonel William Tavington,Chris Cooper,Colonel Harry Burwell,110000000.0,113330342.0,187393,0,3,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010395583496208895,0.0,0.0,0.0,0.841153748854651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015019560398638969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09240539638244921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039748943717084914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416.0
118,0213149,16950,Pearl Harbor,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,68,Upright,Rotten,99.0,2001,PG-13,Ben Affleck,Rafe McCawley,Josh Hartnett,Danny Walker,Kate Beckinsale,Evelyn Johnson,Cuba Gooding Jr.,"Doris ""Dorie"" Miller",Tom Sizemore,Earl,140000000.0,198539855.0,213149,1,3,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.015300290666853893,0.0,0.0,0.0,0.0,0.027807075916355135,0.04309101677495645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031648830183233,0.0,0.6253785445940979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818910237565179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0
